0810020685,0810094464
0810042614,0810045920
0810009117,0810058385
0810055086,0810001796
0810024908,0810015157
0810042566,0810031360
0810072360,0810017709
0810065231,0810034706
0810073987,0810094819
0810066833,0810042511
0810020487,0810085939
0810056046,0810041635
0810006765,0810083959
0810012065,0810080236
0810085150,0810096648
0810006787,0810045191
0810082620,0810036196
0810019326,0810091900
0810077995,0810093148
0810007516,0810062443
0810005015,0810070340
0810067727,0810033134
0810066217,0810005463
0810075524,0810037218
0810054246,0810022150
0810067399,0810080986
0810028016,0810063273
0810044976,0810051192
0810032437,0810005446
0810090983,0810012245
0810057643,0810099558
0810008061,0810014454
0810072705,0810011657
0810011123,0810041009
0810011812,0810037280
0810013280,0810019129
0810053377,0810028613
0810007978,0810072423
0810057465,0810032275
0810069696,0810035141
0810053000,0810059189
0810003602,0810047236
0810086756,0810086654
0810055657,0810068610
0810041837,0810020167
0810010484,0810026723
0810082038,0810072422
0810019610,0810087339
0810008526,0810035984
0810058505,0810089301
0810066704,0810037153
0810018450,0810005034
0810002417,0810015447
0810006244,0810038636
0810053820,0810022012
0810032657,0810083342
0810041718,0810096850
0810083772,0810004591
0810045927,0810071663
0810043381,0810011536
0810021977,0810091657
0810014750,0810030176
0810048391,0810030945
0810084122,0810065932
0810014833,0810030426
0810085392,0810034195
0810002340,0810026585
0810016607,0810009286
0810067795,0810056908
0810020227,0810061035
0810025505,0810023233
0810036626,0810012760
0810029215,0810049504
0810030375,0810091177
0810039391,0810017771
0810075200,0810082125
0810006112,0810069779
0810098895,0810033544
0810015521,0810040571
0810093891,0810066923
0810012283,0810086100
0810030350,0810028079
0810072407,0810031374
0810045518,0810017483
0810079586,0810077069
0810008329,0810010076
0810084336,0810020432
0810037959,0810057418
0810092147,0810097446
0810081699,0810053583
0810034612,0810081466
0810096643,0810011080
0810054649,0810083222
0810013755,0810082209
0810090007,0810099389
0810015324,0810008091
0810013675,0810089266
0810001473,0810052849
0810022399,0810030055
0810089329,0810083296
0810047008,0810031008
0810048588,0810098049
0810063778,0810065980
0810078316,0810050463
0810091397,0810075332
0810091543,0810045974
0810052748,0810019993
0810080734,0810079634
0810056534,0810005395
0810040859,0810032758
0810051348,0810092505
0810030379,0810032920
0810021807,0810052573
0810014371,0810047526
0810043086,0810065171
0810057150,0810032094
0810025037,0810001362
0810040161,0810062813
0810071648,0810090909
0810007918,0810001658
0810042518,0810012503
0810012540,0810091512
0810002305,0810001972
0810030137,0810039010
0810058776,0810022608
0810066849,0810006063
0810030733,0810092534
0810085512,0810093184
0810009592,0810039609
0810078893,0810065455
0810075260,0810052792
0810095953,0810088064
0810082011,0810093714
0810079894,0810084822
0810038520,0810093024
0810037138,0810078878
0810027850,0810093298
0810066030,0810053943
0810032003,0810035874
0810030746,0810068071
0810029101,0810074514
0810015805,0810051644
0810078486,0810023685
0810053629,0810009498
0810003030,0810034494
0810012460,0810015541
0810003425,0810067053
0810048202,0810093004
0810017743,0810038285
0810036069,0810010968
0810077933,0810000003
0810075426,0810078255
0810005263,0810066442
0810024653,0810066837
0810098435,0810067188
0810091770,0810046689
0810000565,0810086824
0810038165,0810024633
0810002013,0810017562
0810009742,0810092601
0810097565,0810069526
0810003914,0810077942
0810017906,0810099845
0810074575,0810052513
0810080472,0810090366
0810078255,0810084526
0810075625,0810004013
0810054120,0810070212
0810064629,0810087687
0810007053,0810070195
0810082042,0810090676
0810000763,0810068730
0810052193,0810079934
0810049523,0810050543
0810055193,0810013060
0810045135,0810021720
0810053651,0810041614
0810008050,0810011832
0810058291,0810060389
0810009501,0810016942
0810090036,0810027001
0810051758,0810009647
0810050734,0810078287
0810035221,0810045374
0810076244,0810001061
0810016816,0810024057
0810066104,0810037075
0810002433,0810019920
0810087541,0810034233
0810077843,0810079876
0810074587,0810012137
0810002656,0810099607
0810051878,0810072493
0810047834,0810091070
0810060101,0810085186
0810018154,0810067384
0810040871,0810071901
0810078089,0810002362
0810027473,0810069448
0810031306,0810037777
0810049789,0810066229
0810045930,0810023116
0810054925,0810073378
0810048193,0810038195
0810075349,0810039028
0810002159,0810049337
0810050038,0810076254
0810076447,0810012002
0810093550,0810044196
0810039638,0810058319
0810092133,0810093170
0810043469,0810083687
0810070157,0810057083
0810077806,0810028355
0810091315,0810012785
0810084393,0810018477
0810002459,0810053542
0810083586,0810070920
0810077234,0810045016
0810006999,0810081408
0810089863,0810006196
0810035730,0810078376
0810066247,0810043836
0810064007,0810008241
0810093579,0810092806
0810039750,0810067294
0810011376,0810098580
0810050637,0810035464
0810038677,0810066949
0810052186,0810096190
0810032324,0810008772
0810097287,0810071511
0810059778,0810086191
0810019813,0810049360
0810087954,0810072790
0810053188,0810059825
0810075547,0810012458
0810013037,0810066281
0810029456,0810037914
0810084570,0810012569
0810088705,0810088980
0810053325,0810016874
0810002851,0810004092
0810094416,0810074072
0810014132,0810015398
0810085693,0810061352
0810072491,0810068453
0810073616,0810023993
0810077413,0810084626
0810071150,0810069969
0810098455,0810037565
0810011646,0810099137
0810095500,0810085993
0810017810,0810089631
0810060286,0810082636
0810043020,0810018791
0810065861,0810074507
0810007922,0810013531
0810087543,0810098045
0810043930,0810081740
0810038124,0810006658
0810091163,0810002545
0810051610,0810014832
0810087706,0810097618
0810087632,0810087894
0810041159,0810000279
0810078790,0810055210
0810067373,0810052359
0810080930,0810066506
0810080714,0810073995
0810056082,0810059343
0810082913,0810014686
0810044378,0810028977
0810056584,0810029240
0810091234,0810010993
0810061637,0810079466
0810088636,0810004368
0810067805,0810021575
0810059081,0810082638
0810021291,0810051844
0810028037,0810053495
0810074801,0810031758
0810033147,0810018897
0810020766,0810030530
0810015583,0810051684
0810037316,0810017157
0810067090,0810078361
0810062125,0810038743
0810004406,0810021786
0810089431,0810099131
0810004546,0810032077
0810035004,0810063427
0810077066,0810091541
0810089568,0810007086
0810059177,0810031057
0810001269,0810048655
0810006253,0810087959
0810027807,0810079236
0810071429,0810009284
0810076546,0810006838
0810015273,0810079344
0810078257,0810055726
0810053344,0810064126
0810076251,0810028262
0810020474,0810088126
0810062210,0810053436
0810039851,0810027057
0810003141,0810043866
0810094654,0810070578
0810080795,0810022216
0810030681,0810021649
0810024048,0810047056
0810061714,0810045552
0810025895,0810008445
0810063276,0810047621
0810035522,0810051213
0810012632,0810024718
0810094344,0810035417
0810015215,0810013502
0810019059,0810069710
0810095363,0810013025
0810063924,0810085704
0810090031,0810059126
0810079299,0810042951
0810067981,0810091990
0810078311,0810060389
0810016856,0810086711
0810007808,0810097020
0810055387,0810073741
0810018026,0810020977
0810039113,0810025153
0810096039,0810099443
0810045678,0810028178
0810001703,0810083363
0810030612,0810010077
0810052732,0810044575
0810057957,0810056366
0810004429,0810091379
0810093690,0810089065
0810011126,0810043087
0810036345,0810036499
0810067645,0810039998
0810080062,0810095217
0810036367,0810067136
0810008623,0810066765
0810025183,0810055245
0810039235,0810058670
0810029491,0810056830
0810071396,0810002762
0810096645,0810085926
0810072764,0810057071
0810030346,0810015645
0810097626,0810000676
0810052259,0810056536
0810078928,0810008447
0810054392,0810025467
0810024030,0810013531
0810055731,0810014837
0810090766,0810058593
0810012378,0810010330
0810076859,0810095739
0810078837,0810020336
0810079489,0810040833
0810076681,0810022047
0810057860,0810046040
0810015227,0810025263
0810088966,0810073306
0810001030,0810038580
0810027490,0810053860
0810001914,0810022228
0810069773,0810039166
0810086113,0810081832
0810074956,0810019691
0810049266,0810014917
0810068481,0810074719
0810060441,0810023090
0810081272,0810029703
0810008865,0810064492
0810074056,0810003617
0810048752,0810037262
0810014871,0810050121
0810010950,0810065876
0810010466,0810060070
0810077629,0810068618
0810098155,0810092393
0810073886,0810099317
0810009351,0810095816
0810079808,0810025897
0810088984,0810073390
0810035920,0810066585
0810026964,0810039514
0810014494,0810066384
0810068232,0810049445
0810021369,0810061554
0810005093,0810014000
0810019275,0810085447
0810003898,0810026246
0810078613,0810034167
0810069458,0810096498
0810026932,0810059237
0810028066,0810047716
0810089826,0810098336
0810023125,0810071659
0810070912,0810068701
0810069040,0810057737
0810021537,0810032561
0810019257,0810008028
0810074804,0810054152
0810000750,0810013809
0810048312,0810014389
0810048447,0810012947
0810021967,0810021994
0810067519,0810055208
0810037139,0810041873
0810091048,0810027554
0810021840,0810033518
0810036539,0810077188
0810076017,0810036397
0810010656,0810027117
0810043776,0810031110
0810063075,0810078462
0810050811,0810078652
0810017993,0810096721
0810097468,0810077241
0810081881,0810089807
0810011279,0810008046
0810040558,0810075219
0810049976,0810021329
0810013888,0810028055
0810090952,0810093903
0810082243,0810056220
0810098333,0810019242
0810010532,0810093807
0810021631,0810089829
0810056146,0810053422
0810020824,0810027604
0810087023,0810032203
0810076759,0810027102
0810009099,0810015232
0810062036,0810065074
0810065973,0810025467
0810085438,0810038112
0810089562,0810067006
0810078465,0810053216
0810053900,0810085092
0810003293,0810088115
0810078138,0810029092
0810034041,0810015282
0810071155,0810010484
0810012599,0810079641
0810083223,0810018118
0810051855,0810088577
0810038593,0810014057
0810077766,0810028390
0810027651,0810003843
0810035485,0810032758
0810003359,0810053277
0810007230,0810068789
0810098276,0810079061
0810016822,0810097849
0810056238,0810061664
0810070058,0810010215
0810026688,0810006625
0810013208,0810017982
0810029385,0810043523
0810072423,0810030215
0810098185,0810093273
0810001369,0810045179
0810041622,0810007231
0810023498,0810057170
0810035033,0810089947
0810021953,0810049399
0810072002,0810046931
0810044275,0810027135
0810093710,0810044320
0810052575,0810032376
0810098833,0810006911
0810049604,0810043636
0810055870,0810092424
0810057963,0810058800
0810002490,0810040668
0810048425,0810026754
0810008138,0810049376
0810013999,0810066921
0810076842,0810072258
0810099414,0810066406
0810019597,0810002329
0810040642,0810033747
0810009920,0810067582
0810017381,0810044003
0810024249,0810082581
0810068222,0810001996
0810042744,0810004356
0810039621,0810033486
0810058579,0810075205
0810006562,0810008710
0810032796,0810064132
0810028401,0810024667
0810024282,0810011840
0810000501,0810005143
0810083532,0810083417
0810043358,0810095896
0810000857,0810096081
0810014364,0810085454
0810070933,0810024154
0810002692,0810000276
0810046162,0810077638
0810060274,0810075143
0810068587,0810025874
0810060344,0810024869
0810017086,0810064090
0810093928,0810068377
0810097798,0810065845
0810075645,0810065792
0810037415,0810024882
0810002876,0810091905
0810043336,0810038130
0810070609,0810033550
0810022894,0810087316
0810099531,0810083302
0810055496,0810090803
0810067695,0810041172
0810071599,0810024551
0810029648,0810072047
0810082036,0810084632
0810020180,0810004483
0810075949,0810071708
0810040249,0810093299
0810095024,0810002837
0810012515,0810038792
0810013407,0810044378
0810035964,0810058370
0810055436,0810029314
0810008449,0810064848
0810089415,0810013319
0810017030,0810024960
0810044663,0810058546
0810052025,0810058932
0810076963,0810077658
0810053729,0810096393
0810079349,0810007678
0810025520,0810095212
0810039677,0810025335
0810051090,0810012972
0810002913,0810020006
0810083534,0810077488
0810004127,0810019835
0810069190,0810063692
0810005684,0810018869
0810085886,0810047071
0810029199,0810079481
0810033432,0810076960
0810083845,0810020692
0810048457,0810083791
0810001583,0810014873
0810044076,0810085970
0810070423,0810068255
0810046106,0810080891
0810051819,0810053551
0810023588,0810008589
0810021435,0810032423
0810081471,0810044690
0810046154,0810009046
0810045651,0810035233
0810016395,0810048860
0810026968,0810007912
0810032999,0810088605
0810041852,0810096907
0810058548,0810051214
0810027847,0810053254
0810003903,0810079545
0810094527,0810024299
0810089059,0810093514
0810018556,0810066667
0810082419,0810025965
0810086490,0810015164
0810009806,0810077718
0810097749,0810035815
0810066783,0810086258
0810046061,0810085665
0810062820,0810017219
0810024131,0810059631
0810030455,0810005852
0810077514,0810098980
0810009466,0810010527
0810047752,0810033234
0810038438,0810054648
0810044839,0810017794
0810088028,0810049683
0810065760,0810044652
0810001132,0810059584
0810062776,0810043858
0810082311,0810075639
0810024129,0810080751
0810019427,0810058883
0810066938,0810093727
0810005029,0810085047
0810028362,0810077531
0810021336,0810056626
0810061884,0810060824
0810001709,0810080238
0810045378,0810016503
0810090668,0810083115
0810075936,0810028413
0810074622,0810007669
0810033095,0810044746
0810064020,0810028333
0810095119,0810061744
0810053979,0810047579
0810033127,0810043284
0810047614,0810072392
0810097265,0810060411
0810023055,0810083910
0810041626,0810054879
0810008178,0810088149
0810085085,0810011990
0810006051,0810054919
0810022908,0810057829
0810051119,0810015493
0810066403,0810007641
0810082878,0810051554
0810021356,0810032279
0810052457,0810088081
0810056495,0810009035
0810021967,0810044939
0810015414,0810095885
0810035758,0810099928
0810011708,0810032789
0810034257,0810059067
0810004346,0810037109
0810073829,0810011977
0810012192,0810024044
0810093794,0810019146
0810045908,0810062443
0810018746,0810015608
0810056743,0810080327
0810066835,0810092545
0810074953,0810037880
0810005744,0810097234
0810094375,0810044829
0810069412,0810072806
0810022502,0810045005
0810010185,0810076167
0810057207,0810043598
0810028471,0810057502
0810037132,0810065684
0810040373,0810074459
0810050644,0810051555
0810072103,0810037823
0810015575,0810070784
0810049359,0810060883
0810057052,0810093803
0810003430,0810050007
0810096547,0810059134
0810070022,0810080349
0810098035,0810084522
0810082077,0810084484
0810075974,0810000603
0810032456,0810037210
0810088764,0810079533
0810003595,0810033666
0810077056,0810046029
0810037434,0810088866
0810015104,0810029829
0810016178,0810048483
0810047533,0810086015
0810083338,0810007974
0810055189,0810086088
0810085595,0810086607
0810078866,0810012100
0810061078,0810083659
0810047027,0810034979
0810063717,0810066195
0810096858,0810088095
0810049535,0810043062
0810063357,0810044374
0810070810,0810034261
0810022668,0810012703
0810097420,0810080404
0810049997,0810077549
0810058872,0810085785
0810038317,0810032131
0810019697,0810032106
0810036285,0810011193
0810089369,0810066821
0810036701,0810020171
0810024033,0810088642
0810055705,0810023864
0810041604,0810073368
0810084260,0810034712
0810035340,0810081521
0810083432,0810046517
0810048843,0810069745
0810098748,0810060422
0810089058,0810030740
0810045871,0810084662
0810053655,0810048514
0810059153,0810003398
0810078853,0810043258
0810026703,0810076168
0810046483,0810041361
0810011595,0810069822
0810070681,0810084661
0810026504,0810053914
0810059839,0810017888
0810099927,0810016872
0810071241,0810020670
0810001870,0810025602
0810097565,0810061844
0810024588,0810097550
0810058486,0810073692
0810063641,0810074544
0810005193,0810043468
0810082446,0810021631
0810060165,0810091892
0810029660,0810058186
0810036003,0810039801
0810006979,0810049396
0810019763,0810028202
0810010416,0810006006
0810085767,0810094069
0810028408,0810052855
0810073640,0810076026
0810055107,0810059010
0810049202,0810024936
0810017950,0810020439
0810046807,0810032418
0810056927,0810000366
0810045027,0810038830
0810087926,0810048100
0810015338,0810040270
0810032954,0810036960
0810087144,0810095940
0810026610,0810025448
0810013663,0810068439
0810064041,0810076063
0810099900,0810079432
0810005483,0810077294
0810066448,0810067776
0810007440,0810030823
0810054512,0810089389
0810034850,0810020549
0810027696,0810038098
0810042442,0810058028
0810033923,0810043037
0810057859,0810098205
0810025519,0810062630
0810029647,0810010956
0810028065,0810058647
0810007782,0810025759
0810081982,0810017370
0810073843,0810016293
0810094244,0810089447
0810017820,0810070095
0810057851,0810054950
0810094209,0810094654
0810037945,0810065807
0810031979,0810082629
0810043423,0810008674
0810030128,0810012621
0810067907,0810099762
0810089944,0810081111
0810063687,0810018487
0810062291,0810078315
0810035204,0810056182
0810047799,0810040481
0810079222,0810019613
0810050797,0810089152
0810073671,0810075786
0810091255,0810079443
0810094483,0810021830
0810073629,0810045842
0810038112,0810024056
0810005203,0810084065
0810065552,0810092584
0810097780,0810027667
0810082043,0810063728
0810022051,0810053044
0810024276,0810094707
0810062573,0810048520
0810015854,0810032801
0810089008,0810076180
0810096197,0810036900
0810079982,0810038348
0810055039,0810061148
0810050336,0810094298
0810046024,0810003876
0810082202,0810078408
0810046875,0810022117
0810056039,0810081616
0810029376,0810099423
0810096814,0810050453
0810075718,0810029261
0810053886,0810081128
0810013769,0810073039
0810076255,0810014953
0810027158,0810028514
0810081104,0810047071
0810022675,0810011788
0810070706,0810016864
0810060312,0810087576
0810055205,0810081807
0810057060,0810005550
0810074410,0810047134
0810098268,0810027685
0810082712,0810042075
0810004914,0810013926
0810003594,0810040814
0810068260,0810071307
0810049100,0810048001
0810078404,0810045486
0810057436,0810046322
0810026429,0810032043
0810072745,0810044478
0810070232,0810064792
0810075691,0810073525
0810023463,0810049554
0810091911,0810056543
0810089444,0810005395
0810092044,0810058694
0810090817,0810072955
0810081369,0810093905
0810088832,0810095379
0810018695,0810018877
0810068413,0810063597
0810035587,0810078258
0810080174,0810012020
0810065241,0810084863
0810087333,0810021935
0810002828,0810042573
0810052085,0810092778
0810052934,0810077094
0810070031,0810037137
0810050515,0810091999
0810079628,0810049294
0810057705,0810087591
0810002458,0810070981
0810015894,0810050462
0810084989,0810091718
0810060687,0810051792
0810032316,0810023626
0810059227,0810063943
0810079523,0810039641
0810075389,0810027499
0810032550,0810027795
0810024959,0810024980
0810053465,0810034776
0810082281,0810007295
0810093058,0810011353
0810098592,0810055886
0810082146,0810053328
0810087799,0810007105
0810042806,0810070977
0810045584,0810016080
0810086373,0810024022
0810077882,0810076957
0810021947,0810083579
0810062471,0810000837
0810031259,0810005636
0810052135,0810069569
0810097788,0810078727
0810040957,0810003154
0810041663,0810058217
0810020141,0810014540
0810029657,0810099142
0810067063,0810049625
0810042774,0810017182
0810033764,0810091147
0810082341,0810090619
0810070199,0810015024
0810031428,0810091094
0810056089,0810053906
0810096627,0810065139
0810038303,0810097622
0810017074,0810020986
0810064237,0810028316
0810072007,0810013069
0810069865,0810003182
0810017691,0810082175
0810017988,0810098572
0810037241,0810018903
0810086471,0810055379
0810030905,0810048851
0810020353,0810000118
0810046408,0810011245
0810051608,0810078188
0810022315,0810005204
0810029486,0810021991
0810051698,0810047292
0810021531,0810003340
0810032976,0810070329
0810003988,0810039689
0810012584,0810049888
0810089460,0810006297
0810010124,0810073365
0810035531,0810015944
0810018558,0810063699
0810011825,0810041970
0810080427,0810091525
0810041864,0810086869
0810080618,0810066964
0810017028,0810043940
0810010090,0810023669
0810052058,0810057888
0810087078,0810071219
0810066461,0810024348
0810003491,0810091872
0810006477,0810024529
0810055558,0810062137
0810020114,0810027856
0810049267,0810090772
0810057787,0810062437
0810067548,0810069522
0810028262,0810008446
0810067140,0810005371
0810011593,0810040375
0810089451,0810000918
0810039039,0810004028
0810059399,0810033842
0810064390,0810067830
0810058081,0810093966
0810061051,0810008649
0810088835,0810017695
0810064663,0810015795
0810045567,0810077009
0810030020,0810037255
0810081886,0810041805
0810080473,0810030401
0810011527,0810014917
0810075619,0810090604
0810096706,0810087236
0810038501,0810011321
0810065671,0810096033
0810092371,0810000963
0810052778,0810039801
0810087928,0810060681
0810009093,0810078427
0810089898,0810024008
0810014072,0810064350
0810070840,0810087280
0810065735,0810002378
0810082916,0810009859
0810030071,0810016779
0810005108,0810000216
0810066319,0810021531
0810040327,0810075063
0810045128,0810012414
0810079188,0810067778
0810094376,0810016865
0810035415,0810012622
0810026895,0810014624
0810090919,0810098185
0810033810,0810068775
0810011097,0810092557
0810076679,0810047145
0810055189,0810008231
0810059367,0810085046
0810065639,0810030965
0810040477,0810096701
0810054095,0810012889
0810007202,0810087012
0810095001,0810079768
0810074852,0810088514
0810022161,0810081098
0810038063,0810047778
0810087757,0810077410
0810096740,0810086765
0810024413,0810008149
0810071015,0810005260
0810041537,0810037044
0810080051,0810045026
0810058657,0810075838
0810064539,0810071902
0810052060,0810083264
0810039746,0810005770
0810092449,0810044175
0810038543,0810079044
0810067724,0810073285
0810019623,0810048473
0810020258,0810094385
0810034601,0810076063
0810054609,0810066660
0810043632,0810082037
0810012181,0810031384
0810086787,0810020071
0810089024,0810097335
0810079504,0810075913
0810008285,0810064957
0810022977,0810009670
0810063862,0810042602
0810020225,0810089224
0810096252,0810051746
0810012525,0810069233
0810092263,0810053759
0810076039,0810024114
0810072662,0810010238
0810000243,0810071501
0810041255,0810048647
0810083044,0810079918
0810082154,0810043484
0810089027,0810013558
0810073575,0810048533
0810032335,0810018360
0810086277,0810038636
0810054079,0810073753
0810027601,0810080451
0810095551,0810076737
0810080328,0810072241
0810026333,0810033096
0810004929,0810063739
0810042605,0810074536
0810037900,0810049087
0810087109,0810066321
0810082737,0810061830
0810055077,0810062290
0810053184,0810048638
0810046878,0810031375
0810045226,0810049584
0810041615,0810046589
0810081338,0810079108
0810093793,0810008870
0810060273,0810018311
0810088527,0810027220
0810050532,0810086206
0810068927,0810078185
0810089346,0810076595
0810045618,0810054890
0810089175,0810001206
0810044252,0810054533
0810037343,0810011972
0810082616,0810014554
0810013216,0810029234
0810040595,0810015704
0810036423,0810045741
0810063504,0810038959
0810044206,0810067119
0810007584,0810003363
0810052764,0810046597
0810057463,0810068148
0810043741,0810009831
0810073456,0810014270
0810096777,0810006897
0810024105,0810025693
0810034022,0810000822
0810095955,0810058563
0810070392,0810031733
0810070286,0810001360
0810075955,0810038169
0810090108,0810095882
0810000436,0810071864
0810094941,0810050896
0810074107,0810011086
0810064461,0810073081
0810098199,0810055502
0810038264,0810087972
0810044074,0810081678
0810067706,0810035541
0810046939,0810031667
0810096498,0810064554
0810083048,0810072171
0810041368,0810042387
0810057821,0810023343
0810015928,0810086610
0810088086,0810062499
0810074627,0810028418
0810057088,0810066088
0810085765,0810026919
0810098952,0810027192
0810069748,0810022653
0810083438,0810024819
0810062188,0810045783
0810067639,0810037312
0810077887,0810043990
0810025861,0810057630
0810009834,0810026426
0810061464,0810033035
0810033151,0810070184
0810011467,0810043778
0810098921,0810059920
0810006358,0810053492
0810059970,0810083920
0810029026,0810058743
0810057419,0810030546
0810067344,0810026762
0810083766,0810034646
0810039019,0810082617
0810017440,0810030025
0810087693,0810016912
0810081840,0810049390
0810055320,0810026848
0810018310,0810018076
0810021127,0810005550
0810030087,0810094636
0810002569,0810009960
0810072164,0810026368
0810095830,0810044923
0810023104,0810029706
0810087649,0810024512
0810091258,0810076828
0810033978,0810022690
0810039274,0810057770
